id,season,team_api_id,players,total_score,average_score,team_long_name,total_points,avg_score_discrete,total_score_discrete,avg_score_quantile,total_score_quantile
298,2010/2011,10189,"[210704, 37783, 38810, 27419, 68253, 209950, 180126, 30754, 27299, 37411, 27306, 25773, 36784, 171698, 30649, 30655, 71619, 19908, 26437, 184645, 27483, 243164, 40544, 67306, 72813, 101501]",1779.5,68.4423076923077,FC Schalke 04,40,"(67.377, 68.771]","(1712.255, 1817.505]","(68.375, 69.176]","(1754.043, 1782.147]"
299,2011/2012,10189,"[210822, 40203, 66578, 68253, 180126, 209950, 37411, 27302, 27306, 36784, 49586, 171698, 43061, 30649, 128827, 30655, 26437, 190796, 114650, 27483, 243164, 72813, 30703, 40176, 101501]",1847.5,73.9,FC Schalke 04,64,"(72.951, 74.344]","(1817.505, 1922.755]","(73.77, 74.479]","(1809.758, 1848.8]"
300,2012/2013,10189,"[210822, 40203, 145551, 66578, 68253, 36784, 20401, 171698, 43061, 30649, 128827, 26434, 26437, 190796, 304345, 30937, 27483, 25819, 243164, 72813, 30703, 40176, 101501]",1750.5,76.1086956521739,FC Schalke 04,55,"(75.737, 77.131]","(1712.255, 1817.505]","(75.089, 76.163]","(1727.406, 1754.043]"
301,2013/2014,10189,"[145551, 68253, 27302, 36774, 20396, 36784, 171698, 49586, 43061, 33338, 343748, 26437, 27335, 190796, 441164, 304345, 27483, 243164, 425963, 72813, 30703, 40176, 178804, 101501]",1793.2390637140638,74.71829432141932,FC Schalke 04,64,"(74.344, 75.737]","(1712.255, 1817.505]","(74.479, 75.089]","(1782.147, 1809.758]"
302,2014/2015,10189,"[71560, 145551, 114963, 408986, 68253, 158879, 530858, 530859, 36784, 171698, 49586, 43061, 33338, 343748, 26437, 27335, 441164, 190796, 30937, 304345, 243164, 95082, 425963, 72813, 213485, 40176, 178804]",1991.775346548876,73.769457279588,FC Schalke 04,48,"(72.951, 74.344]","(1922.755, 2028.006]","(73.177, 73.77]","(1953.176, 2037.218]"
303,2015/2016,10189,"[145551, 266523, 68253, 49825, 530859, 461357, 36784, 171698, 49586, 179511, 33338, 31290, 343748, 190796, 172887, 304345, 243164, 237542, 95082, 425963, 213485]",1524.9004684857623,72.61430802313154,FC Schalke 04,52,"(71.557, 72.951]","(1501.754, 1607.004]","(72.263, 72.704]","(1512.839, 1555.7]"
304,2008/2009,8721,"[69923, 12330, 15403, 30902, 19511, 30906, 31290, 27324, 30914, 30530, 37317, 38725, 27339, 38606, 39902, 30820, 30445, 27504, 34420]",1268.0,66.73684210526316,VfL Wolfsburg,69,"(65.984, 67.377]","(1186.003, 1291.253]","(66.522, 67.711]","(1229.603, 1346.3]"
305,2009/2010,8721,"[69923, 37799, 12330, 15403, 114737, 30902, 19511, 33464, 31290, 27324, 30914, 30530, 37317, 38725, 27339, 38606, 39902, 30820, 30445, 37357, 27504, 34420]",1656.5,75.29545454545455,VfL Wolfsburg,50,"(74.344, 75.737]","(1607.004, 1712.255]","(75.089, 76.163]","(1645.15, 1674.5]"
306,2010/2011,8721,"[26113, 31235, 31244, 212881, 201888, 27556, 35112, 12330, 15403, 114737, 30902, 19511, 75447, 33464, 31290, 30530, 37317, 42183, 27339, 30819, 30820, 30949, 30445, 37357, 27504, 34420]",1964.0,75.53846153846153,VfL Wolfsburg,38,"(74.344, 75.737]","(1922.755, 2028.006]","(75.089, 76.163]","(1953.176, 2037.218]"
307,2011/2012,8721,"[40193, 115591, 27287, 201888, 27556, 291620, 30628, 36389, 35112, 108461, 114737, 75447, 19511, 30530, 37317, 27339, 27471, 27472, 101201, 119760, 27475, 10967, 30820, 30949, 34420, 39032, 27774]",1916.5,70.98148148148148,VfL Wolfsburg,44,"(70.164, 71.557]","(1817.505, 1922.755]","(70.434, 71.068]","(1891.036, 1953.176]"
308,2012/2013,8721,"[40193, 26113, 31235, 115591, 119838, 298915, 36389, 35112, 30764, 19511, 28480, 30530, 37317, 27339, 163670, 20446, 259296, 30820, 30949, 24167, 104045, 34420, 39032, 27774]",1787.0,74.45833333333333,VfL Wolfsburg,43,"(74.344, 75.737]","(1712.255, 1817.505]","(73.77, 74.479]","(1782.147, 1809.758]"
309,2013/2014,8721,"[40193, 31235, 115591, 147729, 178206, 119838, 201888, 298915, 30764, 354495, 28480, 37317, 27472, 188498, 163670, 259296, 30820, 30949, 104045, 169200, 27376, 27774]",1661.5294871794874,75.5240675990676,VfL Wolfsburg,60,"(74.344, 75.737]","(1607.004, 1712.255]","(75.089, 76.163]","(1645.15, 1674.5]"
310,2014/2015,8721,"[40193, 115591, 161421, 147729, 167065, 178206, 298915, 30764, 27316, 36410, 354495, 28480, 37317, 188498, 163670, 259296, 30820, 104045, 27376, 169200, 178812, 27774]",1689.102380952381,76.77738095238095,VfL Wolfsburg,69,"(75.737, 77.131]","(1607.004, 1712.255]","(76.163, 77.607]","(1674.5, 1698.154]"
311,2015/2016,8721,"[40193, 115591, 161421, 147729, 520342, 167065, 178206, 38432, 298915, 27316, 36410, 638778, 28480, 37317, 188498, 170322, 163670, 243164, 259296, 30820, 58346, 104045, 169200, 178812, 27774]",1861.469047619048,74.4587619047619,VfL Wolfsburg,45,"(74.344, 75.737]","(1817.505, 1922.755]","(73.77, 74.479]","(1848.8, 1891.036]"
312,2008/2009,9810,"[37760, 26383, 167065, 95904, 139822, 80564, 30912, 41923, 41034, 27467, 41931, 38863, 27472, 27471, 27475, 27478, 27481, 27484, 36060, 69864, 30572, 95088]",1398.0,63.54545454545455,Eintracht Frankfurt,33,"(63.197, 64.591]","(1396.504, 1501.754]","(63.065, 65.327]","(1346.3, 1421.623]"
313,2009/2010,9810,"[37760, 49550, 167065, 35997, 27305, 49586, 80564, 29622, 30912, 41923, 36554, 27467, 41931, 27471, 27472, 27475, 27476, 27478, 27481, 34267, 27484, 69864, 36076]",1658.5,72.1086956521739,Eintracht Frankfurt,46,"(71.557, 72.951]","(1607.004, 1712.255]","(71.673, 72.263]","(1645.15, 1674.5]"
314,2010/2011,9810,"[49550, 167065, 35997, 95904, 49586, 80564, 141370, 38601, 36554, 27467, 212814, 27471, 27472, 27475, 72532, 27476, 27478, 27481, 34267, 27484, 69864, 36076]",1559.5,70.88636363636364,Eintracht Frankfurt,34,"(70.164, 71.557]","(1501.754, 1607.004]","(70.434, 71.068]","(1555.7, 1584.57]"
315,2012/2013,9810,"[145550, 155534, 26894, 167065, 145561, 355356, 355357, 36389, 38188, 28081, 141370, 29631, 106309, 29257, 27467, 27475, 27478, 34267, 97762, 40054, 38647, 28284]",1503.0,68.31818181818181,Eintracht Frankfurt,51,"(67.377, 68.771]","(1501.754, 1607.004]","(67.711, 68.375]","(1473.969, 1512.839]"
316,2013/2014,9810,"[155534, 145550, 167065, 145561, 172321, 38181, 36775, 38188, 158257, 28081, 141370, 29631, 106309, 27475, 27478, 27352, 30937, 34267, 37087, 97762, 34420, 38647]",1624.1107142857145,73.82321428571429,Eintracht Frankfurt,36,"(72.951, 74.344]","(1607.004, 1712.255]","(73.77, 74.479]","(1619.893, 1645.15]"
317,2014/2015,9810,"[145550, 155534, 170775, 145561, 158234, 355357, 119838, 177953, 28081, 167094, 30530, 106309, 212814, 27475, 27478, 97762, 31718, 30703, 34420, 267380, 38647, 553597]",1603.0095238095237,72.86406926406926,Eintracht Frankfurt,43,"(71.557, 72.951]","(1501.754, 1607.004]","(72.704, 73.177]","(1584.57, 1619.893]"
318,2015/2016,9810,"[39045, 155534, 27155, 170775, 111897, 158234, 355357, 119838, 28081, 189237, 167094, 30530, 106309, 66757, 668362, 27475, 27478, 18904, 448859, 97762, 58354, 38647, 553597]",1599.492857142857,69.54316770186335,Eintracht Frankfurt,36,"(68.771, 70.164]","(1501.754, 1607.004]","(69.176, 69.937]","(1584.57, 1619.893]"
319,2008/2009,9912,"[39828, 38170, 27418, 27297, 36007, 30266, 27451, 27452, 46014, 47551, 27460, 27462, 24138, 37201, 34262, 36056, 36058, 71017, 36091]",1301.5,68.5,DSC Arminia Bielefeld,28,"(67.377, 68.771]","(1291.253, 1396.504]","(68.375, 69.176]","(1229.603, 1346.3]"
320,2008/2009,8398,"[45189, 33285, 9124, 38828, 26799, 37558, 39734, 33082, 33339, 75467, 70610, 19674, 40923, 37733, 42221, 16368, 39796, 36090, 36092, 36093]",1344.5,67.225,FC Energie Cottbus,30,"(65.984, 67.377]","(1291.253, 1396.504]","(66.522, 67.711]","(1229.603, 1346.3]"
321,2008/2009,9788,"[38793, 27412, 38167, 40985, 39066, 36380, 38432, 27425, 36390, 27306, 24632, 71353, 36029, 39997, 31936, 14533, 78279, 29257, 31187, 36057, 26588, 25948, 26472, 114025, 30701, 58358]",1683.0,64.73076923076923,Borussia Mönchengladbach,31,"(64.591, 65.984]","(1607.004, 1712.255]","(63.065, 65.327]","(1674.5, 1698.154]"
322,2009/2010,9788,"[38793, 27412, 38167, 129944, 39066, 45466, 36380, 38432, 36007, 24632, 36029, 39997, 31936, 29257, 26588, 26472, 192625, 66940, 38398]",1295.5,68.1842105263158,Borussia Mönchengladbach,39,"(67.377, 68.771]","(1291.253, 1396.504]","(67.711, 68.375]","(1229.603, 1346.3]"
323,2010/2011,9788,"[30854, 38793, 145551, 27412, 129944, 145561, 36380, 40735, 38432, 27425, 36007, 37292, 36029, 37313, 29257, 26588, 36060, 27232, 27488, 25957, 26472, 114025, 184554, 192625, 66940, 38398]",1853.0,71.26923076923077,Borussia Mönchengladbach,36,"(70.164, 71.557]","(1817.505, 1922.755]","(71.068, 71.673]","(1848.8, 1891.036]"
324,2011/2012,9788,"[38432, 25957, 30854, 36007, 114025, 184554, 33579, 37292, 26588, 145551, 192625, 212881, 27412, 181333, 129944, 66940, 38398, 40735]",1288.5,71.58333333333333,Borussia Mönchengladbach,60,"(71.557, 72.951]","(1186.003, 1291.253]","(71.068, 71.673]","(1229.603, 1346.3]"
325,2012/2013,9788,"[309505, 207236, 30854, 212881, 27412, 40735, 36007, 33579, 37292, 150201, 258245, 26588, 25957, 172901, 114025, 184554, 182892, 192625, 114044, 38398]",1458.0,72.9,Borussia Mönchengladbach,47,"(71.557, 72.951]","(1396.504, 1501.754]","(72.704, 73.177]","(1421.623, 1473.969]"
326,2013/2014,9788,"[207236, 258245, 114025, 184554, 58346, 33579, 37292, 269788, 192625, 27412, 40735, 114044, 25819, 26588, 38398, 278815]",1189.6782661782663,74.35489163614164,Borussia Mönchengladbach,55,"(74.344, 75.737]","(1186.003, 1291.253]","(73.77, 74.479]","(343.999, 1229.603]"
327,2014/2015,9788,"[207236, 258245, 114025, 58346, 33579, 37292, 37357, 58351, 269788, 192625, 41618, 40735, 243829, 114044, 25819, 26588, 264190, 278815]",1355.179120879121,75.28772893772894,Borussia Mönchengladbach,66,"(74.344, 75.737]","(1291.253, 1396.504]","(75.089, 76.163]","(1346.3, 1421.623]"
328,2015/2016,9788,"[207236, 195207, 41618, 331542, 40735, 278815, 33579, 37292, 37678, 94916, 469701, 449232, 553555, 25819, 26588, 517346, 194533, 114025, 37357, 58351, 192625, 243829, 114044, 264190]",1782.1833333333334,74.25763888888889,Borussia Mönchengladbach,55,"(72.951, 74.344]","(1712.255, 1817.505]","(73.77, 74.479]","(1782.147, 1809.758]"
329,2008/2009,8295,"[37377, 37376, 37381, 37383, 37384, 37385, 37387, 37388, 37389, 37390, 38672, 25364, 32788, 33686, 38183, 38206, 29631, 94916, 37326, 36059, 8932, 95081, 36076, 34413]",1584.0,66.0,Karlsruher SC,29,"(65.984, 67.377]","(1501.754, 1607.004]","(65.327, 66.522]","(1555.7, 1584.57]"
330,2008/2009,9790,"[30598, 30987, 26778, 37787, 27293, 30749, 30496, 37156, 46887, 30764, 25524, 33338, 39106, 38216, 30668, 33101, 36183, 34650, 25565]",1425.0,75.0,Hamburger SV,61,"(74.344, 75.737]","(1396.504, 1501.754]","(74.479, 75.089]","(1421.623, 1473.969]"
331,2009/2010,9790,"[30987, 52243, 37787, 102301, 30749, 30496, 34602, 26675, 25524, 33338, 38843, 39106, 30918, 38216, 30668, 33101, 36183, 39141, 71017]",1438.5,75.71052631578948,Hamburger SV,52,"(74.344, 75.737]","(1396.504, 1501.754]","(75.089, 76.163]","(1421.623, 1473.969]"
332,2010/2011,9790,"[212866, 212867, 30987, 27155, 52243, 37787, 30749, 102301, 30496, 24104, 34602, 16300, 26675, 25524, 141113, 33338, 38843, 39106, 27461, 38216, 30668, 33101, 71017, 95082]",1802.0,75.08333333333333,Hamburger SV,45,"(74.344, 75.737]","(1712.255, 1817.505]","(74.479, 75.089]","(1782.147, 1809.758]"
333,2011/2012,9790,"[212867, 93064, 30987, 52243, 30749, 30496, 164385, 39847, 24104, 16300, 40108, 26675, 290868, 141113, 33338, 27461, 33101, 178781, 38628, 39141, 29673, 71017, 184821, 238838]",1698.5,70.77083333333333,Hamburger SV,36,"(70.164, 71.557]","(1607.004, 1712.255]","(70.434, 71.068]","(1698.154, 1727.406]"
334,2012/2013,9790,"[141699, 212867, 93064, 30987, 52243, 27424, 39847, 40108, 25005, 290868, 141113, 33338, 27461, 10967, 178781, 178784, 39141, 29673, 79982, 184821, 238838, 30840]",1635.0,74.31818181818181,Hamburger SV,48,"(72.951, 74.344]","(1607.004, 1712.255]","(73.77, 74.479]","(1619.893, 1645.15]"
335,2013/2014,9790,"[141699, 93064, 30986, 30987, 187666, 52243, 318618, 27424, 39847, 24104, 177715, 290868, 141113, 469700, 27461, 229844, 10967, 178781, 304733, 178784, 243425, 29673, 71017, 79982, 30840, 193530]",1827.0400072150076,70.27076950826951,Hamburger SV,27,"(70.164, 71.557]","(1817.505, 1922.755]","(69.937, 70.434]","(1809.758, 1848.8]"
336,2014/2015,9790,"[141699, 93064, 30986, 30987, 107281, 27424, 39847, 24104, 30764, 16300, 461356, 49847, 141113, 128827, 571709, 27461, 601592, 97747, 10967, 240348, 178781, 331625, 79982, 30966, 30840, 193530, 307069]",1965.1091991341996,72.78182219015554,Hamburger SV,35,"(71.557, 72.951]","(1922.755, 2028.006]","(72.704, 73.177]","(1953.176, 2037.218]"
337,2015/2016,9790,"[30986, 120845, 26255, 27424, 94885, 39847, 24104, 198316, 16300, 27316, 49847, 141113, 128827, 94658, 157252, 97747, 553557, 71768, 240348, 194533, 79982, 193530, 307069]",1683.5666666666666,73.19855072463768,Hamburger SV,41,"(72.951, 74.344]","(1607.004, 1712.255]","(73.177, 73.77]","(1674.5, 1698.154]"
338,2008/2009,8697,"[26368, 31235, 26257, 35989, 35606, 25366, 35991, 36378, 30252, 27310, 37550, 27313, 26545, 27315, 27316, 28480, 41927, 42321, 30697, 30827, 30706]",1593.0,75.85714285714286,SV Werder Bremen,45,"(75.737, 77.131]","(1501.754, 1607.004]","(75.089, 76.163]","(1584.57, 1619.893]"
339,2009/2010,8697,"[192770, 26257, 35989, 35606, 25366, 35991, 36378, 35996, 27310, 37550, 27313, 128689, 27315, 27316, 26545, 71353, 28480, 41927, 134217, 30688, 30827, 30706]",1592.5,72.38636363636364,SV Werder Bremen,61,"(71.557, 72.951]","(1501.754, 1607.004]","(72.263, 72.704]","(1584.57, 1619.893]"
340,2010/2011,8697,"[39940, 212879, 26257, 35989, 35606, 25366, 30616, 36889, 164259, 37550, 27313, 128689, 27315, 27316, 71353, 114364, 110148, 41927, 134217, 164190, 30688, 35818, 30706]",1617.0,70.30434782608695,SV Werder Bremen,41,"(70.164, 71.557]","(1607.004, 1712.255]","(69.937, 70.434]","(1584.57, 1619.893]"
341,2011/2012,8697,"[196489, 212879, 35989, 35606, 25366, 39455, 27438, 27313, 128689, 27316, 167094, 71353, 114364, 28480, 110148, 184645, 41927, 291015, 134217, 278866, 141396, 30827, 42860, 243828, 150007]",1814.0,72.56,SV Werder Bremen,42,"(71.557, 72.951]","(1712.255, 1817.505]","(72.263, 72.704]","(1809.758, 1848.8]"
342,2012/2013,8697,"[107920, 35989, 39455, 164259, 38440, 128689, 26675, 27316, 167094, 107588, 110148, 184645, 41927, 134217, 278867, 36180, 141396, 159452, 42860, 169200, 243828]",1460.5,69.54761904761905,SV Werder Bremen,34,"(68.771, 70.164]","(1396.504, 1501.754]","(69.176, 69.937]","(1421.623, 1473.969]"
343,2013/2014,8697,"[275328, 154245, 107920, 35989, 49825, 164259, 128689, 26675, 27316, 167094, 94139, 107588, 110148, 41927, 134217, 278867, 141396, 36180, 26195, 42860, 196205, 27512]",1596.4785714285715,72.56720779220781,SV Werder Bremen,39,"(71.557, 72.951]","(1501.754, 1607.004]","(72.263, 72.704]","(1584.57, 1619.893]"
344,2014/2015,8697,"[469764, 154245, 35852, 107920, 35989, 49825, 359202, 164259, 278823, 26675, 94139, 501568, 177475, 107588, 205893, 41927, 134217, 170322, 26195, 36180, 42860, 196205, 571379, 27512, 303484]",1770.0357864357866,70.80143145743146,SV Werder Bremen,43,"(70.164, 71.557]","(1712.255, 1817.505]","(70.434, 71.068]","(1754.043, 1782.147]"
345,2015/2016,8697,"[469764, 166917, 515333, 35852, 196366, 637199, 520979, 35989, 25366, 602523, 177953, 620578, 164259, 278823, 107588, 205893, 134217, 193866, 617044, 36180, 172388, 42860, 196205, 467318, 536440, 303484]",1732.2846653346653,66.62633328210251,SV Werder Bremen,38,"(65.984, 67.377]","(1712.255, 1817.505]","(66.522, 67.711]","(1727.406, 1754.043]"
346,2008/2009,8177,"[31244, 36130, 30886, 24104, 45352, 16300, 29356, 103089, 36788, 42297, 27330, 27336, 38729, 13518, 37332, 25815, 25819, 30819, 30693, 30698]",1426.0,71.3,Hertha BSC Berlin,63,"(70.164, 71.557]","(1396.504, 1501.754]","(71.068, 71.673]","(1421.623, 1473.969]"
347,2009/2010,8177,"[147717, 31244, 42898, 11027, 32920, 36130, 24104, 50345, 27307, 16300, 29356, 42297, 30266, 27336, 38601, 13518, 37332, 36181, 25815, 25819, 30819, 27363, 29543, 157288, 141814]",1698.0,67.92,Hertha BSC Berlin,24,"(67.377, 68.771]","(1607.004, 1712.255]","(67.711, 68.375]","(1674.5, 1698.154]"
348,2011/2012,8177,"[106369, 36878, 11027, 35988, 25365, 27155, 38170, 40605, 102301, 36130, 23587, 50345, 27307, 26545, 42297, 239946, 178770, 25819, 29543, 36076, 193530]",1476.0,70.28571428571429,Hertha BSC Berlin,31,"(70.164, 71.557]","(1396.504, 1501.754]","(69.937, 70.434]","(1473.969, 1512.839]"
349,2013/2014,8177,"[36878, 212881, 27155, 36889, 40985, 20125, 40094, 40605, 50345, 12330, 27307, 40108, 27306, 278831, 26545, 42297, 434259, 310355, 36057, 38364, 212960, 29543, 95081]",1633.6631313131315,71.02883179622312,Hertha BSC Berlin,41,"(70.164, 71.557]","(1607.004, 1712.255]","(70.434, 71.068]","(1619.893, 1645.15]"
350,2014/2015,8177,"[36878, 27155, 40985, 40605, 20125, 40094, 31906, 12330, 40108, 278831, 26545, 166452, 42297, 113340, 91984, 39379, 36181, 36057, 212960, 141161, 95081, 30839, 229759]",1678.85,72.99347826086957,Hertha BSC Berlin,35,"(72.951, 74.344]","(1607.004, 1712.255]","(72.704, 73.177]","(1674.5, 1698.154]"
351,2015/2016,8177,"[36878, 212881, 40985, 40094, 31906, 12330, 27306, 40108, 278831, 166452, 42297, 113340, 298823, 668362, 91984, 39379, 196311, 95081, 425962, 36084, 229759]",1538.0652236652236,73.24120112691541,Hertha BSC Berlin,50,"(72.951, 74.344]","(1501.754, 1607.004]","(73.177, 73.77]","(1512.839, 1555.7]"
352,2008/2009,8722,"[37249, 39810, 147731, 27550, 36395, 114492, 26173, 36031, 38848, 94915, 33348, 30789, 38215, 42184, 37321, 38217, 23628, 34381, 39805, 97491, 37984, 27255, 34045]",1493.5,64.93478260869566,1. FC Köln,39,"(64.591, 65.984]","(1396.504, 1501.754]","(63.065, 65.327]","(1473.969, 1512.839]"
353,2009/2010,8722,"[37249, 39810, 37389, 147731, 27548, 36395, 114492, 26173, 38848, 30789, 38215, 38217, 23628, 97491, 99031, 50395, 38492, 37984, 32118, 27255, 185336, 34045]",1485.5,67.52272727272727,1. FC Köln,38,"(67.377, 68.771]","(1396.504, 1501.754]","(66.522, 67.711]","(1473.969, 1512.839]"
354,2010/2011,8722,"[37249, 39810, 37381, 37389, 147731, 27284, 96539, 114211, 36395, 38188, 114492, 26173, 38848, 200515, 30789, 38215, 97491, 97493, 50395, 108401, 178803, 178804, 13428, 32118, 185336, 34045]",1760.5,67.71153846153847,1. FC Köln,44,"(67.377, 68.771]","(1712.255, 1817.505]","(67.711, 68.375]","(1754.043, 1782.147]"
355,2011/2012,8722,"[37249, 39810, 37381, 27284, 200601, 114211, 36395, 38188, 31290, 114492, 38848, 97486, 97491, 97493, 177891, 108524, 108401, 13428, 178804, 32118, 185336]",1448.0,68.95238095238095,1. FC Köln,30,"(68.771, 70.164]","(1396.504, 1501.754]","(68.375, 69.176]","(1421.623, 1473.969]"
356,2014/2015,8722,"[307210, 196366, 28435, 212377, 264221, 450976, 167589, 22824, 36395, 166449, 36934, 127945, 24138, 212815, 476769, 313825, 459493, 238438, 13428, 36086, 27255, 185336]",1527.4952380952377,69.43160173160172,1. FC Köln,40,"(68.771, 70.164]","(1501.754, 1607.004]","(69.176, 69.937]","(1512.839, 1555.7]"
357,2015/2016,8722,"[307210, 387727, 28435, 177941, 212377, 450976, 167589, 22824, 166449, 71605, 303800, 36934, 231753, 127945, 212815, 238438, 259439, 36086, 27255, 260470]",1391.8531746031745,69.59265873015872,1. FC Köln,43,"(68.771, 70.164]","(1291.253, 1396.504]","(69.176, 69.937]","(1346.3, 1421.623]"
358,2008/2009,9911,"[38668, 28435, 17312, 39843, 39844, 36008, 30256, 43061, 33336, 30776, 30652, 30272, 31299, 96209, 36051, 39892, 12246, 27607, 39898, 42331, 30434, 93039, 27255, 27514]",1690.5,70.4375,VfL Bochum,32,"(70.164, 71.557]","(1607.004, 1712.255]","(70.434, 71.068]","(1674.5, 1698.154]"
359,2009/2010,9911,"[38668, 28435, 17312, 39843, 39844, 40495, 30256, 43061, 33336, 30776, 128827, 30652, 39494, 36051, 39892, 178771, 12246, 27607, 39898, 42331, 30434, 93039, 32760, 27514, 11263]",1614.5,64.58,VfL Bochum,28,"(63.197, 64.591]","(1607.004, 1712.255]","(63.065, 65.327]","(1584.57, 1619.893]"
360,2008/2009,9789,"[37385, 35990, 36132, 36388, 20396, 30255, 30640, 34102, 43319, 27335, 414794, 36054, 94685, 27358, 27360, 27363, 27365, 31718, 71399, 30707, 79737, 27514, 35708, 40190]",1704.0,71.0,Borussia Dortmund,59,"(70.164, 71.557]","(1607.004, 1712.255]","(70.434, 71.068]","(1698.154, 1727.406]"
361,2009/2010,9789,"[27360, 36388, 27365, 31718, 71399, 36132, 20396, 27358, 30255, 18576, 30707, 35990, 43319, 40190, 36054, 94652, 94685, 37374]",1349.0,74.94444444444444,Borussia Dortmund,57,"(74.344, 75.737]","(1291.253, 1396.504]","(74.479, 75.089]","(1346.3, 1421.623]"
